compound_name,canonical_smiles,BBclass
Unknown,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C,BBB-
Unknown,CC1(C)S[C@@H]2[C@H](NC(=O)[C@@H](NS(=O)(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,BBB-
Unknown,C=CC[C@@H]1C=C(C)C[C@@H](C)C[C@@H](OC)[C@@H]2O[C@](O)(C(=O)C(=O)N3CCCC[C@@H]3C(=O)O[C@H](C(C)=C[C@@H]3CC[C@H](O)[C@@H](OC)C3)[C@@H](C)[C@@H](O)CC1=O)[C@@H](C)C[C@H]2OC,BBB-
Unknown,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O[C@H]1OC(=O)c2ccccc21,BBB-
Unknown,C[C@@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,BBB-
Unknown,COC(=O)[C@H]1NC(=O)[C@H]2NC(=O)[C@@H](NC(=O)[C@H]3NC(=O)[C@H]4NC(=O)[C@@H](NC(=O)[C@H](N)c5ccc(O)c(c5)Oc5cc4cc(O)c5C)[C@H](O)c4ccc(c(Cl)c4)Oc4cc3cc(c4O)Oc3ccc(cc3Cl)[C@H]2O[C@H]2O[C@@H](CO)[C@H](O)[C@H](O)[C@H]2NC(C)=O)c2ccc(O)c(c2)-c2c(O)cc(O)cc21,BBB-
Unknown,COc1cc([C@H]2c3cc4c(cc3[C@@H](O[C@H]3O[C@H]5CO[C@H](c6cccs6)O[C@H]5[C@H](O)[C@@H]3O)[C@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1OC,BBB-
Unknown,Cn1c(=O)c2c(ncn2CCNC[C@H](O)c2ccc(O)c(O)c2)n(C)c1=O,BBB-
Unknown,CC1(C)S[C@@H]2[C@H](NC(=O)CSc3ccccc3)C(=O)N2[C@H]1C(=O)O,BBB-
Unknown,CC1(C)[C@H](NC/C(=N/OCC(=O)O)c2csc(N)n2)C(=O)N1OS(=O)(=O)O,BBB-
Unknown,CC(C)C(=O)OCc1cccc(OC(=O)[C@H]2N3C(=O)[C@@H](NC(=O)Cc4ccccc4)[C@H]3SC2(C)C)c1,BBB-
Unknown,NC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@H](N)[C@@H]3O)[C@@H](N)C[C@H]2N)[C@H](N)C[C@@H]1O,BBB-
Unknown,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@H]3O[C@H](C)C[C@@H](N(C)C)[C@H]3OC(C)=O)[C@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@H](C)[C@H](C)OC(=O)[C@@H]2C)O[C@H](C)[C@H]1OC(C)=O,BBB-
Unknown,CCCC[C@H]1CC(=O)[C@@]2(O)O[C@H]3[C@@H](NC)[C@H](O)[C@@H](NC)[C@H](O)[C@H]3O[C@H]2O1,BBB-
Unknown,CC(C)[C@@H]1NC(=O)[C@H](C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)COC(=O)[C@@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)COC1=O,BBB-
Unknown,CN[C@@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]2C(=O)N[C@@H]3C(=O)N[C@@H](C(=O)N[C@@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@H]2O[C@@H](CO)[C@H](O)[C@H](O)[C@H]2O[C@H]2C[C@@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@@H]1O,BBB-
Unknown,COc1ccc(CCN(C)CCC[C@@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,BBB-
Unknown,CC[C@@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@@H](OC(C)=O)[C@@]5(CC)C=CCN6CC[C@@]43[C@H]65)C2)C1,BBB-
Unknown,CC[C@@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@@H](OC(C)=O)[C@@]5(CC)C=CCN6CC[C@@]43[C@H]65)C2)C1,BBB-
Unknown,CC[C@@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@@]5(CC)C=CCN6CC[C@@]43[C@H]65)C2)C1,BBB-
Unknown,CC1=C[C@@H](O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)O[C@H](C(C)C)[C@@H](C)C=CC(=O)NCC=C1,BBB-
Unknown,CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@H]2CC(=O)CCN2C(=O)[C@@H](Cc2ccccc2)N(C)C(=O)[C@H]2CCCN2C1=O,BBB-
Unknown,N#CC(=Cc1ccc(O)cc1)/C(C#N)=C\c1ccc(O)cc1,BBB-
Unknown,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(C)=NNC(=O)c1ccccc1)C[C@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,BBB-
Unknown,CC(=O)c1ccc2c(c1)N(C[C@H](C)N(C)C)c1ccccc1S2,BBB-
Unknown,C=CCN1C(=O)[C@@H](CC(C)C)NC1=S,BBB-
Unknown,C[C@H]1C[C@H]2[C@@H]3[C@H]([C@H](O)C[C@@]2(C)[C@@]1(O)C(=O)CO)[C@]1(C)C=CC(=O)C=C1C[C@H]3Cl,BBB-
Unknown,C=CC[C@H](N)Cc1ccccc1,BBB-
Unknown,CC(=O)[C@@]1(O)[C@H](O)C[C@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@]21C,BBB-
Unknown,CCC(=O)O[C@]1(c2ccccc2)CCN(C)C[C@@H]1C,BBB-
Unknown,N[C@]12CC3C[C@H](C[C@H](C3)C1)C2,BBB-
Unknown,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@H]3C[C@H](C)C4=CC(=O)CC[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,BBB-
Unknown,CNCCC[C@@]1(C)C(=O)N(c2ccccc2)c2ccccc21,BBB-
Unknown,Cc1cc(N(C)C)ccc1C[C@H](C)N,BBB-
Unknown,CC[C@]1(c2ccc(N)cc2)CCC(=O)NC1=O,BBB-
Unknown,CN(C)C[C@@H](CN1c2ccccc2Sc2ccccc21)N(C)C,BBB-
Unknown,COc1ccccc1N1CCN(CCC[C@H](O)c2ccc(F)cc2)CC1,BBB-
Unknown,CN1CCN2c3ccccc3Cn3cccc3[C@H]2C1,BBB-
Unknown,CN(C(=O)C(c1ccccc1)c1ccccc1)[C@@H](CN1CC[C@H](O)C1)c1ccccc1,BBB-
Unknown,CN1[C@H]2CC[C@H]1CC(OC(=O)[C@@H](CO)c1ccccc1)C2,BBB-
Unknown,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(Cl)[C@H](O)C[C@]21C,BBB-
Unknown,Cc1cccc2c1Oc1ccccc1[C@]1(O)CCN(C)C[C@H]21,BBB-
Unknown,C[C@@H](NNC(=O)c1ccccc1)c1ccccc1,BBB-
Unknown,CC[C@]1(c2ccccc2)C(=O)NC(=O)N(C(=O)c2ccccc2)C1=O,BBB-
Unknown,O=C(O[C@H]1CN2CCC1CC2)c1ccccc1,BBB-
Unknown,CNC[C@]12CC[C@H](c3ccccc31)c1ccccc12,BBB-
Unknown,C[C@@H](Cc1ccccc1)N(C)Cc1ccccc1,BBB-
Unknown,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]21C,BBB-
Unknown,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]21C,BBB-
Unknown,CCCCC(=O)O[C@@]1(C(=O)CO)[C@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]21C,BBB-
Unknown,CCn1nnn(CCN2CC[C@@H](N(C(=O)COC)c3ccccc3F)[C@H](C)C2)c1=O,BBB-
Unknown,CN(C)CCO[C@@H](c1ccccc1)c1ccc(Br)cc1,BBB-
Unknown,CCC[C@H]1O[C@H]2C[C@H]3[C@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@H]4[C@H](O)C[C@@]3(C)[C@]2(C(=O)CO)O1,BBB-
Unknown,CN(C)CCO[C@@H](c1ccccc1)c1ccccc1C(C)(C)C,BBB-
Unknown,CC[C@H](C)C1(CC)C(=O)NC(=O)NC1=O,BBB-
Unknown,CCCCNC[C@H]1COc2ccccc2O1,BBB-
Unknown,C[C@@H](CC1c2ccccc2CCc2ccccc21)CN(C)C,BBB-
Unknown,CCOC(=O)NN[C@H](C)c1ccccc1,BBB-
Unknown,CCOC(=O)N[C@H](O)C(Cl)(Cl)Cl,BBB-
Unknown,CN(C)[C@@](C)(CO)Cc1ccc(Cl)c(Cl)c1,BBB-
Unknown,CN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,BBB-
Unknown,C[C@]12CC(=O)[C@@H]3[C@@H](C[C@@H](Cl)C4=CC(=O)C=C[C@]43C)[C@H]1CC[C@@]2(O)C(=O)CO,BBB-
Unknown,COC(=O)[C@@H]1[C@@H]2C[C@@H]3c4[nH]c5ccc(Cl)cc5c4CCN3C[C@@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,BBB-
Unknown,NC(=O)OC[C@H](O)COc1ccc(Cl)cc1,BBB-
Unknown,CN(C)CCO[C@@](C)(c1ccccc1)c1ccc(Cl)cc1,BBB-
Unknown,O=C1N[C@H](CCCl)Oc2ccccc21,BBB-
Unknown,O[C@]1(c2ccccc2Cl)C2=NCCCN2c2ccccc21,BBB-
Unknown,CN[C@H]1CCN2c3ccccc3CCc3cccc1c32,BBB-
Unknown,CN(C)CC/C=C1/c2ccccc2COc2ccccc21,BBB-
Unknown,CCOc1cc(N)c([N+](=O)[O-])cc1C(=O)NC1CCN(C[C@@H]2CC=CCC2)CC1,BBB-
Unknown,O=C1CC[C@@](c2ccccc2)(C2CCN(C/C=C/c3ccccc3)CC2)C(=O)N1,BBB-
Unknown,CN(C)CCC[C@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,BBB-
Unknown,CN1C(=O)CN2CCc3ccccc3[C@H]2c2cc(Cl)ccc21,BBB-
Unknown,CN(C)C[C@H](O)[C@@H](c1ccccc1)c1cccc(Cl)c1,BBB-
Unknown,C[C@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@@]2(C)[C@@]1(O)C(=O)CCl,BBB-
Unknown,CCC(=O)O[C@@]1(C(=O)CCl)[C@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]21C,BBB-
Unknown,CN(C)CCC[C@H]1c2ccccc2Nc2ccc(Cl)cc21,BBB-
Unknown,COCCCC/C(=N/OCCN)c1ccc(Cl)cc1,BBB-
Unknown,O=C1CN2CCO[C@@]2(c2ccccc2Cl)c2cc(Cl)ccc2N1,BBB-
Unknown,COc1ccc2c3c1O[C@H]1[C@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]341,BBB-
Unknown,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@H]3CC(F)(F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]21C,BBB-
Unknown,C[C@]12CC(=O)[C@@H]3[C@@H](CCC4=CC(=O)CC[C@]43C)[C@H]1CC[C@@]2(O)C(=O)CO,BBB-
Unknown,CC=CC(=O)N(CCC)[C@@H](CC)C(=O)N(C)C,BBB-
Unknown,C[C@@H](CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21,BBB-
Unknown,O=C1N=C(NC2CC2)O[C@H]1c1ccccc1,BBB-
Unknown,N[C@H]1CCC[C@H]1c1ccccc1,BBB-
Unknown,CN1CCCc2cccc(OC[C@H]3CNCCO3)c21,BBB-
Unknown,CNCCC[C@@]1(C)CN(c2ccccc2)c2ccccc21,BBB-
Unknown,CCC(=O)O[C@@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,BBB-
Unknown,CC1=Nc2ccccc2C[C@@H](c2ccccc2)N1C,BBB-
Unknown,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@H]1C[C@H]1[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@H](O)C[C@]12C,BBB-
Unknown,CN1C[C@@H](CC#N)C[C@H]2c3cccc4[nH]cc(c34)C[C@H]21,BBB-
Unknown,O[C@@H](Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,BBB-
Unknown,FC(F)O[C@H](F)C(F)(F)F,BBB-
Unknown,CN1CC[C@]23c4c5ccc(O)c4O[C@@H]2CCC[C@@H]3[C@@H]1C5,BBB-
Unknown,CC(C)[C@@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@H]2C1,BBB-
Unknown,COc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(C)CC3,BBB-
Unknown,C[C@@H](CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1,BBB-
Unknown,CN1CC[C@@]23CCCC[C@H]2[C@H]1Cc1ccc(O)cc13,BBB-
Unknown,C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2N,BBB-
Unknown,C=CCN1CC[C@@]23c4c5ccc(OC(C)=O)c4O[C@@H]2[C@@H](OC(C)=O)C=C[C@H]3[C@H]1C5,BBB-
Unknown,Cc1ccc2c(c1)[C@H]1CN(C)CC[C@H]1N2,BBB-
Unknown,CN1C(=O)CCS(=O)(=O)[C@H]1c1ccc(Cl)c(Cl)c1,BBB-
Unknown,COc1ccc2c(c1)CN(C)C[C@H]2c1ccc(Cl)c(Cl)c1,BBB-
Unknown,Clc1ccc([C@@H](OCCN2CCOCC2)c2ccccc2)cc1,BBB-
Unknown,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]21C,BBB-
Unknown,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]21C,BBB-
Unknown,Cc1ccc2c(c1)[C@]13CCCC[C@H]1[C@@H](C2)N(C)CC3,BBB-
Unknown,COc1ccc2c(c1)/C(=C\CCN(C)C)c1ccccc1O2,BBB-
Unknown,C[C@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@@]2(C)[C@@]1(C)C(=O)CO,BBB-
Unknown,NC(=O)CN1C(=O)[C@@H](c2ccccc2)c2ccccc21,BBB-
Unknown,CN(C)CC/C=C1/c2ccccc2CSc2ccccc21,BBB-
Unknown,O=C1[C@H](O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CCO,BBB-
Unknown,CC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]21C,BBB-
Unknown,CC1(C)O[C@H]2C[C@H]3[C@H]4CC[C@H]5CC(=O)CC[C@@]5(C)[C@@]4(F)[C@H](O)C[C@@]3(C)[C@]2(C(=O)CO)O1,BBB-
Unknown,CN1CC[C@@]2(C)C[C@H](Cc3ccc(O)cc32)C1,BBB-
Unknown,CC[C@@]1(C)CC(=O)NC1=O,BBB-
Unknown,CCN1C(=O)N[C@H](c2ccccc2)C1=O,BBB-
Unknown,CCOC(=O)c1cncn1[C@H](C)c1ccccc1,BBB-
Unknown,CN[C@H]1CCc2ncsc2C1,BBB-
Unknown,CC[C@H](N)Cc1c[nH]c2ccccc12,BBB-
Unknown,CN(C)[C@H]1CCc2[nH]c3c(F)cc(F)cc3c2C1,BBB-
Unknown,C#CC1(OC[C@H](O)CN2CCN(c3ccc(F)cc3)CC2)CCCCC1,BBB-
Unknown,C[C@H]1C[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@@]2(C)[C@@]1(O)C(=O)CO,BBB-
Unknown,C[C@H]1C[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@@]2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,BBB-
Unknown,CC1(C)O[C@H]2C[C@H]3[C@H]4C[C@H](F)C5=CC(=O)C=C[C@@]5(C)[C@H]4[C@H](O)C[C@@]3(C)[C@]2(C(=O)CO)O1,BBB-
Unknown,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@H]1C[C@H]1[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@H]3[C@H](O)C[C@]12C,BBB-
Unknown,C[C@@]12C=CC(=O)C=C1[C@@H](F)C[C@H]1[C@H]3C[C@H](O)[C@@](O)(C(=O)CO)[C@]3(C)C[C@H](O)[C@@]12F,BBB-
Unknown,CC1(C)O[C@H]2C[C@H]3[C@H]4C[C@H](F)C5=CC(=O)C=C[C@@]5(C)[C@@]4(F)[C@H](O)C[C@@]3(C)[C@]2(C(=O)CO)O1,BBB-
Unknown,C[C@H]1C[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@H]3[C@H](O)C[C@@]2(C)[C@H]1C(=O)CO,BBB-
Unknown,CC(=O)[C@]1(O)CC[C@@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@]3(F)[C@@H](O)C[C@@]21C,BBB-
Unknown,CC(=O)O[C@H](C)C(=O)[C@@]1(O)CC[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]21C,BBB-
Unknown,C=C1C[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@@]2(C)[C@]1(O)C(=O)CO,BBB-
Unknown,C[C@]12C[C@H](O)[C@@H]3[C@@H](C[C@@H](F)C4=CC(=O)C=C[C@]43C)[C@H]1CC[C@@]2(O)C(=O)CO,BBB-
Unknown,CCCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,BBB-
Unknown,CC1(C)O[C@H]2C[C@H]3[C@H]4C[C@H](F)C5=CC(=O)CC[C@@]5(C)[C@H]4[C@H](O)C[C@@]3(C)[C@]2(C(=O)CO)O1,BBB-
Unknown,C[C@@H](Cc1ccccc1)N(C)Cc1ccco1,BBB-
Unknown,COc1ccc2c3c1O[C@@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,BBB-
Unknown,CN(C)CC[C@@H](c1ccccc1)C1CCCCC1,BBB-
Unknown,CC[C@]1(c2ccccc2)CCC(=O)NC1=O,BBB-
Unknown,C[C@H]1C[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@@]2(C)[C@@]1(O)C(=O)CO,BBB-
Unknown,CN1C(=O)NC(=O)[C@@](C)(C2=CCCCC2)C1=O,BBB-
Unknown,CN1CCCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,BBB-
Unknown,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]314,BBB-
Unknown,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,BBB-
Unknown,CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,BBB-
Unknown,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,BBB-
Unknown,CN1CC[C@@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,BBB-
Unknown,CC[C@@](O)(COC(N)=O)c1ccccc1,BBB-
Unknown,OCCOCCN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,BBB-
Unknown,CCCC(=O)O[C@@]1(C(=O)COC(C)=O)[C@H](C)C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(Cl)[C@H](O)C[C@]21C,BBB-
Unknown,CC[C@]1(c2ccccc2)NCC(=O)NC1=O,BBB-
Unknown,FC(F)O[C@H](Cl)C(F)(F)F,BBB-
Unknown,CCC(=O)C(c1ccccc1)(c1ccccc1)[C@H](C)CN(C)C,BBB-
Unknown,C=C1C[C@@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3[C@@H](O)C[C@]2(C)[C@]1(O)C(=O)CO,BBB-
Unknown,CCN(CC)[C@H](C)CN1c2ccccc2Sc2ccccc21,BBB-
Unknown,CNC[C@H](O)C[C@]12CC[C@H](c3ccccc31)c1ccccc12,BBB-
Unknown,CN1[C@H](CC(=O)c2ccccc2)CCC[C@H]1C[C@H](O)c1ccccc1,BBB-
Unknown,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=N[C@@H]1O,BBB-
Unknown,Cl/C(=C/n1cncn1)c1ccc(Cl)cc1Cl,BBB-
Unknown,CN1C[C@H]2Cc3ccc(Cl)cc3[C@@H](c3ccccc3)[C@H]2C1,BBB-
Unknown,CC[C@]1(c2ccccc2)NC(=O)N(C)C1=O,BBB-
Unknown,CC[C@]1(c2ccccc2)C(=O)NC(=O)N(C)C1=O,BBB-
Unknown,C[C@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3C(=O)C[C@@]2(C)[C@@]1(O)C(=O)CO,BBB-
Unknown,COC[C@H]1CN=C(c2ccccc2Cl)c2cc(Br)ccc2N1C,BBB-
Unknown,C[C@H](C(=O)c1ccccc1)N(C)C,BBB-
Unknown,CN[C@H]1Cc2ccccc2N(C)c2ccccc21,BBB-
Unknown,Cc1cc(C)cc(OC[C@H]2CNC(=O)O2)c1,BBB-
Unknown,C[C@H]1[C@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2C,BBB-
Unknown,CC[C@@]1(c2ccccc2)C(=O)NC(=O)N1C,BBB-
Unknown,CC1(C)NC(=O)[C@H](C=Cc2ccccc2)O1,BBB-
Unknown,CSc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,BBB-
Unknown,CN1C(=O)C[C@](C)(c2ccccc2)C1=O,BBB-
Unknown,COC(=O)[C@@H](c1ccccc1)[C@H]1CCCCN1,BBB-
Unknown,C[C@H]1C[C@@H]2[C@@H]([C@@H](O)C[C@@]3(C)[C@@H]2CC[C@@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,BBB-
Unknown,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@H]3C[C@H](C)C4=CC(=O)C=C[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,BBB-
Unknown,CC(=O)OCC(=O)[C@]1(O)CC[C@@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@H]3[C@@H](O)C[C@@]21C,BBB-
Unknown,CCC1(CC)C(=O)NC[C@H](C)C1=O,BBB-
Unknown,CSc1ccc2c(c1)[C@@H](N1CCN(C)CC1)Cc1ccccc1S2,BBB-
Unknown,COC(=O)c1cncn1[C@H](C)c1ccccc1,BBB-
Unknown,CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@H]1CN,BBB-
Unknown,CCc1c(C)[nH]c2c1C(=O)[C@H](CN1CCOCC1)CC2,BBB-
Unknown,C=CCN1CC[C@@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(O)[C@H]1C5,BBB-
Unknown,c1ccc([C@H]2CCN(C[C@H]3CCCc4c3ccc3c4OCO3)C2)cc1,BBB-
Unknown,C[C@H]1CN(C)C[C@H]2Cc3c(ccc4ccccc34)O[C@]21O,BBB-
Unknown,NC[C@@H]1CC(=O)N(Cc2ccccc2)C1,BBB-
Unknown,CN1CCO[C@@H](c2ccccc2)c2ccccc2C1,BBB-
Unknown,CNc1cc(OC)c(C(=O)N[C@H]2CCN(Cc3ccccc3)[C@@H]2C)cc1Cl,BBB-
Unknown,COc1ccc2c3c1O[C@H]1[C@H](OC(=O)c4cccnc4)CC[C@H]4[C@@H](C2)N(C)CC[C@]341,BBB-
Unknown,COc1ccc2c3c1O[C@H]1[C@H](O)C=C[C@H]4[C@@H](C2)NCC[C@]341,BBB-
Unknown,CN1CCc2cc(Cl)c(O)cc2[C@H](c2cccc3c2OCC3)C1,BBB-
Unknown,CCC[C@H]1O[C@@]1(CC)C(N)=O,BBB-
Unknown,C[C@H]1CN2CC(=O)Nc3ccc(Cl)cc3[C@]2(c2ccccc2)O1,BBB-
Unknown,C[C@@H](CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21,BBB-
Unknown,COc1ccc2c(c1)N(CC[C@H]1CCCCN1C)c1ccccc1S2,BBB-
Unknown,CC[C@@]1(C)OC(=O)N(C)C1=O,BBB-
Unknown,C[C@H]1C[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@H]3[C@H](O)C[C@@]2(C)[C@@]1(O)C(=O)CO,BBB-
Unknown,CN1CCC[C@H](CN2c3ccccc3Sc3ccccc32)C1,BBB-
Unknown,CC(C)CCNC[C@H]1COc2ccccc2O1,BBB-
Unknown,COc1ccc2c(c1)N(C[C@H](C)CN1CCC(O)CC1)c1ccccc1S2,BBB-
Unknown,O[C@@H](CN1CCCCC1)c1cc(-c2ccccc2)on1,BBB-
Unknown,CC(=O)O[C@@H](c1ccccc1)[C@H]1CCCCN1,BBB-
Unknown,CC(C)(O)[C@@](C)(O)c1ccc(Cl)cc1,BBB-
Unknown,C[C@@H]1[C@H](c2ccccc2)OCCN1C,BBB-
Unknown,C[C@@H](Cc1ccccc1)NN,BBB-
Unknown,Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CCc1ccccc1)CC3,BBB-
Unknown,OC(c1ccccc1)(c1ccccc1)[C@H]1CCCCN1,BBB-
Unknown,C[C@]12C[C@H](O)[C@@H]3[C@@H](CCC4=CC(=O)C=C[C@]43C)[C@H]1CC[C@@]2(O)C(=O)CO,BBB-
